Order Date,Item Name,Time,Price,Quantity
2025-03-18,반반 치킨,20:30,19000,2
2025-03-18,생맥주 500cc,18:00,4500,1
2025-03-18,순살 치킨,19:40,18000,1
2025-03-18,콜라 1.25L,19:10,2500,1
2025-03-18,소주,21:00,5000,1
2025-03-18,양념 치킨,20:00,19000,1
2025-03-18,감자튀김,21:40,6000,2
2025-03-18,마늘 치킨,19:30,20000,1
2025-03-18,후라이드 치킨,00:10,18000,1
2025-03-18,치즈볼,18:10,5000,1
2025-03-19,반반 치킨,18:00,19000,1
2025-03-19,콜라 1.25L,23:40,2500,1
2025-03-19,치즈볼,20:50,5000,2
2025-03-19,콜라 1.25L,20:50,2500,1
2025-03-19,간장 치킨,17:10,19000,3
2025-03-19,소주,18:40,5000,1
2025-03-19,생맥주 500cc,19:40,4500,1
2025-03-19,콜라 1.25L,19:50,2500,1
2025-03-19,반반 치킨,18:30,19000,1
2025-03-19,소주,18:50,5000,1
2025-03-19,순살 치킨,18:50,18000,2
2025-03-19,후라이드 치킨,22:30,18000,1
2025-03-19,마늘 치킨,18:20,20000,1
2025-03-19,마늘 치킨,13:30,20000,1
2025-03-19,소주,18:10,5000,1
2025-03-19,양념 치킨,00:00,19000,1
2025-03-19,생맥주 500cc,23:30,4500,2
2025-03-19,순살 치킨,21:40,18000,1
2025-03-19,간장 치킨,18:20,19000,1
2025-03-19,순살 치킨,22:30,18000,3
2025-03-19,양념 치킨,17:00,19000,3
2025-03-20,간장 치킨,19:20,19000,2
2025-03-20,치즈볼,21:50,5000,1
2025-03-20,마늘 치킨,23:10,20000,1
2025-03-20,치즈볼,20:10,5000,1
2025-03-20,생맥주 500cc,21:50,4500,1
2025-03-20,감자튀김,19:00,6000,3
2025-03-20,양념 치킨,12:40,19000,2
2025-03-20,소주,18:30,5000,1
2025-03-20,마늘 치킨,19:40,20000,1
2025-03-20,반반 치킨,14:30,19000,1
2025-03-20,감자튀김,17:40,6000,3
2025-03-20,마늘 치킨,22:50,20000,1
2025-03-20,양념 치킨,23:00,19000,1
2025-03-20,간장 치킨,22:10,19000,2
2025-03-20,생맥주 500cc,21:20,4500,3
2025-03-20,반반 치킨,20:50,19000,1
2025-03-20,양념 치킨,18:10,19000,1
2025-03-20,간장 치킨,18:10,19000,2
2025-03-20,마늘 치킨,20:20,20000,3
2025-03-20,간장 치킨,18:30,19000,1
2025-03-20,반반 치킨,22:50,19000,2
2025-03-20,반반 치킨,20:10,19000,2
2025-03-20,감자튀김,15:00,6000,1
2025-03-20,생맥주 500cc,18:30,4500,1
2025-03-20,소주,22:40,5000,1
2025-03-20,마늘 치킨,17:20,20000,1
2025-03-20,간장 치킨,19:20,19000,1
2025-03-21,마늘 치킨,19:40,20000,1
2025-03-21,마늘 치킨,19:10,20000,1
2025-03-21,반반 치킨,19:20,19000,2
2025-03-21,감자튀김,19:50,6000,2
2025-03-21,양념 치킨,19:30,19000,2
2025-03-21,순살 치킨,13:40,18000,1
2025-03-21,치즈볼,18:00,5000,3
2025-03-21,순살 치킨,16:50,18000,1
2025-03-21,순살 치킨,21:20,18000,1
2025-03-21,반반 치킨,17:20,19000,1
2025-03-21,소주,19:40,5000,1
2025-03-21,반반 치킨,19:10,19000,1
2025-03-21,양념 치킨,17:10,19000,1
2025-03-21,반반 치킨,18:40,19000,1
2025-03-21,마늘 치킨,12:50,20000,3
2025-03-21,후라이드 치킨,18:30,18000,3
2025-03-21,마늘 치킨,18:20,20000,1
2025-03-21,양념 치킨,21:30,19000,3
2025-03-21,간장 치킨,18:10,19000,1
2025-03-21,마늘 치킨,18:50,20000,2
2025-03-21,소주,12:10,5000,1
2025-03-21,후라이드 치킨,18:00,18000,1
2025-03-21,콜라 1.25L,22:50,2500,1
2025-03-21,마늘 치킨,16:50,20000,1
2025-03-21,양념 치킨,21:40,19000,1
2025-03-21,양념 치킨,18:00,19000,1
2025-03-21,치즈볼,16:00,5000,1
2025-03-21,반반 치킨,19:20,19000,1
2025-03-21,감자튀김,18:30,6000,1
2025-03-21,간장 치킨,17:40,19000,1
2025-03-21,간장 치킨,19:50,19000,1
2025-03-21,순살 치킨,20:20,18000,1
2025-03-21,콜라 1.25L,17:20,2500,3
2025-03-21,치즈볼,17:40,5000,1
2025-03-21,생맥주 500cc,19:30,4500,1
2025-03-21,반반 치킨,14:30,19000,1
2025-03-21,반반 치킨,15:20,19000,3
2025-03-21,반반 치킨,19:10,19000,1
2025-03-21,콜라 1.25L,18:00,2500,1
2025-03-21,생맥주 500cc,21:00,4500,1
2025-03-21,감자튀김,18:50,6000,1
2025-03-22,반반 치킨,18:00,19000,1
2025-03-22,감자튀김,19:30,6000,3
2025-03-22,감자튀김,19:00,6000,1
2025-03-22,양념 치킨,13:10,19000,2
2025-03-22,치즈볼,21:00,5000,1
2025-03-22,후라이드 치킨,20:10,18000,1
2025-03-22,콜라 1.25L,21:00,2500,1
2025-03-22,감자튀김,18:10,6000,1
2025-03-22,마늘 치킨,16:30,20000,1
2025-03-22,콜라 1.25L,18:30,2500,1
2025-03-22,치즈볼,19:10,5000,1
2025-03-22,감자튀김,20:40,6000,1
2025-03-22,소주,18:00,5000,1
2025-03-22,생맥주 500cc,20:20,4500,1
2025-03-22,소주,20:10,5000,1
2025-03-22,감자튀김,18:20,6000,3
2025-03-22,생맥주 500cc,19:10,4500,1
2025-03-22,마늘 치킨,19:00,20000,1
2025-03-22,감자튀김,21:40,6000,2
2025-03-22,간장 치킨,18:40,19000,1
2025-03-22,순살 치킨,19:30,18000,1
2025-03-22,감자튀김,16:50,6000,2
2025-03-22,치즈볼,20:40,5000,3
2025-03-22,소주,20:30,5000,1
2025-03-22,간장 치킨,20:50,19000,1
2025-03-22,소주,19:50,5000,1
2025-03-22,양념 치킨,22:50,19000,2
2025-03-22,양념 치킨,00:40,19000,1
2025-03-22,소주,20:10,5000,1
2025-03-22,간장 치킨,15:40,19000,2
2025-03-22,간장 치킨,21:10,19000,2
2025-03-22,간장 치킨,20:30,19000,1
2025-03-22,간장 치킨,18:40,19000,1
2025-03-22,생맥주 500cc,17:10,4500,1
2025-03-22,감자튀김,19:20,6000,1
2025-03-22,반반 치킨,17:30,19000,1
2025-03-22,반반 치킨,18:40,19000,1
2025-03-22,생맥주 500cc,19:10,4500,1
2025-03-22,순살 치킨,17:40,18000,1
2025-03-22,마늘 치킨,15:10,20000,2
2025-03-22,양념 치킨,16:50,19000,1
2025-03-22,소주,15:40,5000,1
2025-03-22,소주,21:20,5000,1
2025-03-22,후라이드 치킨,22:50,18000,3
2025-03-22,감자튀김,15:50,6000,1
2025-03-22,간장 치킨,19:10,19000,3
2025-03-22,소주,21:40,5000,1
2025-03-22,후라이드 치킨,17:10,18000,2
2025-03-23,순살 치킨,21:10,18000,1
2025-03-23,양념 치킨,13:30,19000,2
2025-03-23,감자튀김,18:30,6000,3
2025-03-23,양념 치킨,18:40,19000,1
2025-03-23,후라이드 치킨,17:00,18000,2
2025-03-23,생맥주 500cc,20:00,4500,1
2025-03-23,치즈볼,00:20,5000,1
2025-03-23,소주,21:40,5000,1
2025-03-23,콜라 1.25L,16:10,2500,1
2025-03-23,콜라 1.25L,19:00,2500,2
2025-03-23,마늘 치킨,18:00,20000,2
2025-03-23,순살 치킨,20:50,18000,1
2025-03-23,소주,17:00,5000,1
2025-03-23,순살 치킨,22:40,18000,1
2025-03-23,순살 치킨,19:00,18000,1
2025-03-23,양념 치킨,22:00,19000,2
2025-03-23,치즈볼,16:40,5000,1
2025-03-23,간장 치킨,22:40,19000,2
2025-03-23,양념 치킨,19:30,19000,3
2025-03-23,소주,23:10,5000,1
2025-03-23,순살 치킨,15:50,18000,1
2025-03-23,마늘 치킨,21:10,20000,1
2025-03-23,소주,20:30,5000,1
2025-03-23,순살 치킨,22:20,18000,2
2025-03-23,소주,17:40,5000,1
2025-03-23,콜라 1.25L,20:40,2500,1
2025-03-23,양념 치킨,19:50,19000,1
2025-03-23,양념 치킨,12:30,19000,1
2025-03-23,콜라 1.25L,18:30,2500,1
2025-03-23,소주,21:20,5000,1
2025-03-23,감자튀김,18:30,6000,1
2025-03-23,양념 치킨,20:30,19000,1
2025-03-23,생맥주 500cc,23:10,4500,1
2025-03-23,콜라 1.25L,18:20,2500,1
2025-03-23,반반 치킨,17:20,19000,1
2025-03-23,양념 치킨,20:40,19000,1
2025-03-23,마늘 치킨,00:50,20000,2
2025-03-23,반반 치킨,21:10,19000,2
2025-03-23,양념 치킨,18:10,19000,1
2025-03-23,치즈볼,18:20,5000,1
2025-03-23,순살 치킨,16:40,18000,1
2025-03-23,마늘 치킨,18:20,20000,1
2025-03-23,생맥주 500cc,18:00,4500,2
2025-03-23,반반 치킨,17:10,19000,1
2025-03-23,후라이드 치킨,18:20,18000,1
2025-03-23,양념 치킨,19:00,19000,1
2025-03-23,생맥주 500cc,20:50,4500,2
2025-03-23,양념 치킨,20:00,19000,1
2025-03-23,후라이드 치킨,22:10,18000,1
2025-03-23,콜라 1.25L,18:40,2500,1
2025-03-23,반반 치킨,17:00,19000,1
2025-03-23,마늘 치킨,20:30,20000,1
2025-03-23,소주,18:00,5000,1
2025-03-25,소주,19:50,5000,3
2025-03-25,순살 치킨,19:00,18000,2
2025-03-25,감자튀김,18:50,6000,1
2025-03-25,감자튀김,19:00,6000,1
2025-03-25,감자튀김,21:50,6000,1
2025-03-25,생맥주 500cc,18:20,4500,1
2025-03-25,치즈볼,18:50,5000,2
2025-03-25,간장 치킨,18:30,19000,2
2025-03-25,반반 치킨,20:00,19000,1
2025-03-25,생맥주 500cc,18:20,4500,2
2025-03-25,순살 치킨,18:10,18000,1
2025-03-25,콜라 1.25L,17:50,2500,1
2025-03-25,간장 치킨,19:00,19000,1
2025-03-25,치즈볼,18:20,5000,1
2025-03-25,후라이드 치킨,20:40,18000,2
2025-03-25,콜라 1.25L,21:40,2500,1
2025-03-25,콜라 1.25L,18:20,2500,3
2025-03-25,반반 치킨,17:50,19000,1
2025-03-25,반반 치킨,20:00,19000,1
2025-03-25,치즈볼,20:10,5000,1
2025-03-25,양념 치킨,14:50,19000,1
2025-03-25,순살 치킨,17:30,18000,3
2025-03-25,마늘 치킨,17:40,20000,2
2025-03-26,치즈볼,22:10,5000,3
2025-03-26,치즈볼,21:00,5000,1
2025-03-26,후라이드 치킨,19:30,18000,1
2025-03-26,마늘 치킨,20:10,20000,1
2025-03-26,생맥주 500cc,19:40,4500,1
2025-03-26,간장 치킨,19:00,19000,2
2025-03-26,마늘 치킨,20:10,20000,1
2025-03-26,치즈볼,19:30,5000,1
2025-03-26,감자튀김,18:40,6000,2
2025-03-26,양념 치킨,21:30,19000,3
2025-03-26,생맥주 500cc,21:10,4500,1
2025-03-26,치즈볼,14:20,5000,3
2025-03-26,순살 치킨,19:30,18000,1
2025-03-26,생맥주 500cc,19:20,4500,1
2025-03-26,마늘 치킨,19:50,20000,2
2025-03-26,반반 치킨,18:40,19000,1
2025-03-26,간장 치킨,18:30,19000,1
2025-03-26,치즈볼,20:00,5000,1
2025-03-26,치즈볼,17:50,5000,1
2025-03-26,양념 치킨,17:00,19000,1
2025-03-26,치즈볼,20:20,5000,1
2025-03-26,반반 치킨,21:00,19000,3
2025-03-26,순살 치킨,19:40,18000,1
2025-03-27,소주,19:30,5000,1
2025-03-27,양념 치킨,22:40,19000,2
2025-03-27,양념 치킨,20:20,19000,3
2025-03-27,양념 치킨,18:30,19000,2
2025-03-27,간장 치킨,20:50,19000,2
2025-03-27,콜라 1.25L,19:10,2500,1
2025-03-27,소주,20:50,5000,1
2025-03-27,마늘 치킨,23:50,20000,1
2025-03-27,생맥주 500cc,19:20,4500,2
2025-03-27,순살 치킨,17:30,18000,1
2025-03-27,치즈볼,19:40,5000,3
2025-03-27,콜라 1.25L,20:40,2500,1
2025-03-27,생맥주 500cc,18:40,4500,1
2025-03-27,소주,14:50,5000,1
2025-03-27,마늘 치킨,21:30,20000,1
2025-03-27,양념 치킨,19:20,19000,1
2025-03-27,반반 치킨,17:40,19000,1
2025-03-27,콜라 1.25L,18:20,2500,2
2025-03-27,마늘 치킨,12:50,20000,1
2025-03-27,양념 치킨,17:50,19000,1
2025-03-27,콜라 1.25L,18:40,2500,3
2025-03-27,양념 치킨,19:30,19000,1
2025-03-27,치즈볼,18:30,5000,1
2025-03-27,소주,19:20,5000,2
2025-03-27,양념 치킨,22:10,19000,2
2025-03-27,후라이드 치킨,20:10,18000,2
2025-03-27,간장 치킨,17:30,19000,1
2025-03-27,순살 치킨,20:40,18000,2
2025-03-27,마늘 치킨,17:00,20000,1
2025-03-27,감자튀김,18:50,6000,2
2025-03-27,간장 치킨,20:10,19000,3
2025-03-27,순살 치킨,21:10,18000,1
2025-03-28,생맥주 500cc,19:30,4500,1
2025-03-28,감자튀김,20:50,6000,1
2025-03-28,양념 치킨,21:50,19000,1
2025-03-28,양념 치킨,18:10,19000,2
2025-03-28,반반 치킨,17:20,19000,1
2025-03-28,마늘 치킨,20:00,20000,1
2025-03-28,후라이드 치킨,20:10,18000,2
2025-03-28,반반 치킨,19:40,19000,1
2025-03-28,반반 치킨,21:10,19000,2
2025-03-28,생맥주 500cc,22:30,4500,1
2025-03-28,감자튀김,23:50,6000,1
2025-03-28,콜라 1.25L,22:20,2500,1
2025-03-28,치즈볼,19:40,5000,1
2025-03-28,양념 치킨,21:00,19000,1
2025-03-28,콜라 1.25L,17:50,2500,2
2025-03-28,소주,21:50,5000,1
2025-03-28,소주,17:30,5000,1
2025-03-28,생맥주 500cc,22:20,4500,1
2025-03-28,간장 치킨,19:00,19000,1
2025-03-28,반반 치킨,20:40,19000,3
2025-03-28,반반 치킨,21:10,19000,1
2025-03-28,마늘 치킨,22:10,20000,1
2025-03-28,후라이드 치킨,19:10,18000,1
2025-03-28,콜라 1.25L,21:10,2500,3
2025-03-28,순살 치킨,16:20,18000,3
2025-03-28,마늘 치킨,17:00,20000,1
2025-03-28,간장 치킨,21:30,19000,1
2025-03-28,순살 치킨,16:30,18000,3
2025-03-28,소주,18:00,5000,3
2025-03-28,순살 치킨,18:00,18000,2
2025-03-28,후라이드 치킨,18:20,18000,3
2025-03-28,마늘 치킨,17:20,20000,1
2025-03-28,양념 치킨,21:20,19000,1
2025-03-28,후라이드 치킨,17:10,18000,1
2025-03-28,후라이드 치킨,22:20,18000,2
2025-03-28,소주,15:10,5000,1
2025-03-28,반반 치킨,20:20,19000,1
2025-03-28,소주,23:40,5000,2
2025-03-28,반반 치킨,21:50,19000,1
2025-03-28,감자튀김,18:50,6000,1
2025-03-28,소주,00:00,5000,1
2025-03-28,콜라 1.25L,22:40,2500,2
2025-03-28,간장 치킨,21:30,19000,2
2025-03-28,콜라 1.25L,20:00,2500,3
2025-03-28,반반 치킨,17:10,19000,1
2025-03-28,치즈볼,22:10,5000,1
2025-03-28,감자튀김,21:40,6000,1
2025-03-28,소주,18:00,5000,1
2025-03-28,콜라 1.25L,22:20,2500,3
2025-03-28,치즈볼,20:00,5000,1
2025-03-28,양념 치킨,18:40,19000,1
2025-03-28,콜라 1.25L,20:50,2500,1
2025-03-28,치즈볼,14:10,5000,1
2025-03-28,감자튀김,21:10,6000,1
2025-03-28,후라이드 치킨,21:10,18000,1
2025-03-28,반반 치킨,21:50,19000,1
2025-03-28,마늘 치킨,19:30,20000,1
2025-03-28,양념 치킨,21:00,19000,2
2025-03-28,치즈볼,17:20,5000,1
2025-03-28,치즈볼,18:20,5000,1
2025-03-29,치즈볼,19:30,5000,1
2025-03-29,치즈볼,19:20,5000,3
2025-03-29,순살 치킨,21:20,18000,1
2025-03-29,감자튀김,16:30,6000,1
2025-03-29,치즈볼,20:50,5000,1
2025-03-29,순살 치킨,19:50,18000,1
2025-03-29,생맥주 500cc,19:30,4500,1
2025-03-29,양념 치킨,20:00,19000,1
2025-03-29,치즈볼,17:20,5000,2
2025-03-29,치즈볼,18:10,5000,1
2025-03-29,마늘 치킨,18:20,20000,2
2025-03-29,생맥주 500cc,23:40,4500,1
2025-03-29,순살 치킨,19:20,18000,2
2025-03-29,콜라 1.25L,17:30,2500,3
2025-03-29,소주,17:50,5000,1
2025-03-29,마늘 치킨,13:10,20000,1
2025-03-29,감자튀김,23:20,6000,1
2025-03-29,반반 치킨,00:30,19000,1
2025-03-29,생맥주 500cc,20:10,4500,1
2025-03-29,마늘 치킨,15:50,20000,3
2025-03-29,치즈볼,22:20,5000,3
2025-03-29,마늘 치킨,20:50,20000,1
2025-03-29,소주,17:00,5000,2
2025-03-29,감자튀김,18:50,6000,1
2025-03-29,순살 치킨,18:20,18000,2
2025-03-29,간장 치킨,16:00,19000,2
2025-03-29,간장 치킨,19:20,19000,1
2025-03-29,마늘 치킨,20:30,20000,1
2025-03-29,마늘 치킨,16:10,20000,1
2025-03-29,간장 치킨,18:40,19000,3
2025-03-29,간장 치킨,21:30,19000,1
2025-03-29,콜라 1.25L,18:20,2500,1
2025-03-29,마늘 치킨,20:50,20000,1
2025-03-29,반반 치킨,22:20,19000,3
2025-03-29,반반 치킨,19:40,19000,3
2025-03-29,생맥주 500cc,19:10,4500,1
2025-03-29,치즈볼,15:00,5000,1
2025-03-29,순살 치킨,17:50,18000,1
2025-03-29,순살 치킨,17:10,18000,2
2025-03-29,마늘 치킨,18:10,20000,3
2025-03-29,후라이드 치킨,18:10,18000,1
2025-03-29,치즈볼,17:10,5000,2
2025-03-29,간장 치킨,17:30,19000,1
2025-03-29,소주,20:30,5000,1
2025-03-29,치즈볼,19:20,5000,1
2025-03-29,콜라 1.25L,20:20,2500,1
2025-03-29,생맥주 500cc,17:50,4500,3
2025-03-29,간장 치킨,20:50,19000,2
2025-03-29,감자튀김,17:20,6000,1
2025-03-30,간장 치킨,21:40,19000,3
2025-03-30,콜라 1.25L,21:20,2500,1
2025-03-30,반반 치킨,17:20,19000,1
2025-03-30,소주,19:10,5000,3
2025-03-30,생맥주 500cc,20:00,4500,1
2025-03-30,순살 치킨,20:20,18000,1
2025-03-30,콜라 1.25L,20:10,2500,1
2025-03-30,간장 치킨,14:10,19000,1
2025-03-30,치즈볼,19:30,5000,1
2025-03-30,콜라 1.25L,19:50,2500,2
2025-03-30,마늘 치킨,18:10,20000,3
2025-03-30,순살 치킨,20:30,18000,1
2025-03-30,반반 치킨,18:20,19000,1
2025-03-30,순살 치킨,23:00,18000,1
2025-03-30,마늘 치킨,22:50,20000,1
2025-03-30,소주,21:50,5000,1
2025-03-30,콜라 1.25L,19:20,2500,1
2025-03-30,감자튀김,23:10,6000,1
2025-03-30,순살 치킨,18:50,18000,3
2025-03-30,마늘 치킨,17:40,20000,1
2025-03-30,후라이드 치킨,14:30,18000,1
2025-03-30,콜라 1.25L,20:50,2500,1
2025-03-30,간장 치킨,23:40,19000,1
2025-03-30,순살 치킨,19:10,18000,3
2025-03-30,감자튀김,19:40,6000,1
2025-03-30,콜라 1.25L,20:00,2500,2
2025-03-30,반반 치킨,19:50,19000,1
2025-03-30,소주,21:20,5000,1
2025-03-30,순살 치킨,22:50,18000,1
2025-03-30,순살 치킨,21:40,18000,1
2025-03-30,후라이드 치킨,19:50,18000,1
2025-03-30,마늘 치킨,19:00,20000,1
2025-03-30,마늘 치킨,12:30,20000,1
2025-03-30,소주,23:30,5000,1
2025-03-30,순살 치킨,20:10,18000,1
2025-03-30,후라이드 치킨,20:50,18000,1
2025-03-30,생맥주 500cc,19:40,4500,2
2025-03-30,반반 치킨,20:30,19000,2
2025-03-30,소주,18:00,5000,1
2025-03-30,생맥주 500cc,18:40,4500,1
2025-03-30,콜라 1.25L,17:20,2500,2
2025-03-30,순살 치킨,22:00,18000,1
2025-03-30,마늘 치킨,18:00,20000,2
2025-03-31,생맥주 500cc,00:30,4500,1
2025-03-31,후라이드 치킨,20:50,18000,3
2025-03-31,양념 치킨,20:40,19000,1
2025-03-31,마늘 치킨,17:50,20000,2
2025-03-31,마늘 치킨,22:50,20000,1
2025-03-31,소주,22:20,5000,1
2025-03-31,콜라 1.25L,20:40,2500,2
2025-03-31,생맥주 500cc,16:50,4500,1
2025-03-31,소주,17:20,5000,1
2025-03-31,감자튀김,12:40,6000,2
2025-03-31,후라이드 치킨,15:20,18000,1
2025-03-31,양념 치킨,17:50,19000,1
2025-03-31,간장 치킨,18:00,19000,1
2025-03-31,후라이드 치킨,13:40,18000,1
2025-03-31,후라이드 치킨,19:50,18000,1
2025-03-31,콜라 1.25L,19:00,2500,1
2025-04-01,양념 치킨,17:40,19000,3
2025-04-01,콜라 1.25L,00:30,2500,2
2025-04-01,반반 치킨,21:10,19000,3
2025-04-01,마늘 치킨,18:40,20000,1
2025-04-01,소주,19:10,5000,3
2025-04-01,콜라 1.25L,20:00,2500,1
2025-04-01,콜라 1.25L,19:40,2500,1
2025-04-01,후라이드 치킨,19:20,18000,1
2025-04-01,콜라 1.25L,20:40,2500,1
2025-04-01,생맥주 500cc,21:00,4500,3
2025-04-01,후라이드 치킨,18:50,18000,1
2025-04-01,치즈볼,17:30,5000,1
2025-04-01,순살 치킨,18:50,18000,1
2025-04-01,순살 치킨,18:30,18000,1
2025-04-01,마늘 치킨,21:30,20000,1
2025-04-01,간장 치킨,20:20,19000,1
2025-04-01,치즈볼,19:00,5000,1
2025-04-01,간장 치킨,20:20,19000,1
2025-04-01,생맥주 500cc,19:30,4500,2
2025-04-01,후라이드 치킨,21:40,18000,1
2025-04-01,치즈볼,18:40,5000,2
2025-04-02,후라이드 치킨,16:10,18000,1
2025-04-02,후라이드 치킨,22:10,18000,1
2025-04-02,생맥주 500cc,17:00,4500,2
2025-04-02,감자튀김,21:40,6000,1
2025-04-02,콜라 1.25L,21:00,2500,1
2025-04-02,마늘 치킨,17:30,20000,1
2025-04-02,반반 치킨,18:30,19000,3
2025-04-02,순살 치킨,20:40,18000,1
2025-04-02,치즈볼,17:50,5000,2
2025-04-02,콜라 1.25L,20:20,2500,3
2025-04-02,순살 치킨,22:50,18000,1
2025-04-02,마늘 치킨,21:00,20000,3
2025-04-02,후라이드 치킨,19:00,18000,1
2025-04-02,소주,16:00,5000,1
2025-04-02,양념 치킨,19:00,19000,1
2025-04-02,소주,22:30,5000,1
2025-04-02,마늘 치킨,21:30,20000,1
2025-04-02,콜라 1.25L,19:10,2500,1
2025-04-02,감자튀김,20:00,6000,1
2025-04-02,반반 치킨,18:40,19000,1
2025-04-02,반반 치킨,20:40,19000,2
2025-04-02,생맥주 500cc,19:10,4500,2
2025-04-02,마늘 치킨,16:40,20000,1
2025-04-02,양념 치킨,19:40,19000,1
2025-04-02,감자튀김,19:40,6000,2
2025-04-03,순살 치킨,22:10,18000,2
2025-04-03,후라이드 치킨,21:20,18000,2
2025-04-03,양념 치킨,20:30,19000,1
2025-04-03,생맥주 500cc,23:10,4500,1
2025-04-03,반반 치킨,16:00,19000,1
2025-04-03,간장 치킨,19:20,19000,2
2025-04-03,콜라 1.25L,20:00,2500,1
2025-04-03,간장 치킨,19:00,19000,1
2025-04-03,순살 치킨,20:10,18000,1
2025-04-03,콜라 1.25L,17:40,2500,1
2025-04-03,콜라 1.25L,21:00,2500,1
2025-04-03,생맥주 500cc,20:10,4500,1
2025-04-03,소주,18:10,5000,1
2025-04-03,콜라 1.25L,23:20,2500,2
2025-04-03,소주,22:10,5000,3
2025-04-03,마늘 치킨,21:50,20000,2
2025-04-03,마늘 치킨,13:30,20000,1
2025-04-03,콜라 1.25L,17:40,2500,1
2025-04-03,양념 치킨,17:50,19000,1
2025-04-04,치즈볼,19:50,5000,3
2025-04-04,생맥주 500cc,19:10,4500,1
2025-04-04,콜라 1.25L,19:00,2500,1
2025-04-04,간장 치킨,21:00,19000,2
2025-04-04,간장 치킨,18:10,19000,1
2025-04-04,순살 치킨,20:50,18000,1
2025-04-04,생맥주 500cc,20:50,4500,1
2025-04-04,소주,20:30,5000,1
2025-04-04,간장 치킨,18:40,19000,1
2025-04-04,생맥주 500cc,18:20,4500,2
2025-04-04,반반 치킨,19:20,19000,1
2025-04-04,간장 치킨,14:40,19000,2
2025-04-04,양념 치킨,18:00,19000,3
2025-04-04,마늘 치킨,22:20,20000,1
2025-04-04,콜라 1.25L,23:50,2500,2
2025-04-04,치즈볼,19:20,5000,1
2025-04-04,후라이드 치킨,21:00,18000,2
2025-04-04,간장 치킨,20:50,19000,1
2025-04-04,순살 치킨,17:20,18000,1
2025-04-04,순살 치킨,18:40,18000,1
2025-04-04,간장 치킨,23:10,19000,1
2025-04-04,소주,19:00,5000,2
2025-04-04,소주,16:50,5000,3
2025-04-04,생맥주 500cc,21:20,4500,1
2025-04-04,반반 치킨,18:30,19000,2
2025-04-04,치즈볼,13:30,5000,1
2025-04-04,간장 치킨,17:10,19000,1
2025-04-04,콜라 1.25L,19:30,2500,1
2025-04-04,순살 치킨,19:30,18000,3
2025-04-04,간장 치킨,22:20,19000,1
2025-04-05,양념 치킨,19:10,19000,1
2025-04-05,감자튀김,21:40,6000,1
2025-04-05,치즈볼,21:40,5000,1
2025-04-05,후라이드 치킨,20:50,18000,1
2025-04-05,순살 치킨,19:10,18000,1
2025-04-05,치즈볼,23:40,5000,1
2025-04-05,생맥주 500cc,19:00,4500,2
2025-04-05,감자튀김,18:50,6000,2
2025-04-05,생맥주 500cc,20:30,4500,1
2025-04-05,생맥주 500cc,15:30,4500,1
2025-04-05,감자튀김,23:10,6000,1
2025-04-05,치즈볼,15:30,5000,1
2025-04-05,간장 치킨,15:10,19000,1
2025-04-05,후라이드 치킨,22:20,18000,1
2025-04-05,감자튀김,14:00,6000,1
2025-04-05,순살 치킨,16:10,18000,1
2025-04-05,후라이드 치킨,17:20,18000,1
2025-04-05,간장 치킨,23:00,19000,1
2025-04-05,후라이드 치킨,20:00,18000,2
2025-04-05,간장 치킨,20:40,19000,3
2025-04-05,콜라 1.25L,18:20,2500,1
2025-04-05,반반 치킨,19:20,19000,1
2025-04-05,치즈볼,18:30,5000,1
2025-04-05,소주,21:10,5000,2
2025-04-05,순살 치킨,18:50,18000,1
2025-04-05,콜라 1.25L,20:30,2500,2
2025-04-05,후라이드 치킨,17:30,18000,1
2025-04-05,생맥주 500cc,18:00,4500,1
2025-04-05,간장 치킨,19:10,19000,1
2025-04-05,생맥주 500cc,20:30,4500,1
2025-04-05,치즈볼,19:50,5000,1
2025-04-05,반반 치킨,21:10,19000,2
2025-04-05,생맥주 500cc,19:00,4500,1
2025-04-05,후라이드 치킨,18:40,18000,2
2025-04-05,후라이드 치킨,20:00,18000,2
2025-04-05,간장 치킨,18:20,19000,2
2025-04-05,치즈볼,20:30,5000,2
2025-04-05,콜라 1.25L,18:20,2500,2
2025-04-05,순살 치킨,19:50,18000,2
2025-04-05,간장 치킨,17:50,19000,1
2025-04-05,반반 치킨,23:40,19000,1
2025-04-05,소주,17:20,5000,1
2025-04-05,후라이드 치킨,20:00,18000,1
2025-04-05,간장 치킨,13:40,19000,1
2025-04-05,마늘 치킨,19:10,20000,1
2025-04-05,콜라 1.25L,23:00,2500,1
2025-04-06,후라이드 치킨,19:50,18000,1
2025-04-06,마늘 치킨,20:40,20000,1
2025-04-06,순살 치킨,20:20,18000,1
2025-04-06,콜라 1.25L,18:20,2500,1
2025-04-06,후라이드 치킨,19:10,18000,2
2025-04-06,감자튀김,19:10,6000,3
2025-04-06,반반 치킨,16:20,19000,3
2025-04-06,마늘 치킨,20:50,20000,3
2025-04-06,간장 치킨,21:10,19000,1
2025-04-06,치즈볼,18:40,5000,1
2025-04-06,순살 치킨,20:40,18000,3
2025-04-06,순살 치킨,14:20,18000,1
2025-04-06,콜라 1.25L,19:40,2500,1
2025-04-06,생맥주 500cc,21:10,4500,1
2025-04-06,치즈볼,21:20,5000,1
2025-04-06,감자튀김,20:40,6000,1
2025-04-06,감자튀김,16:00,6000,2
2025-04-06,양념 치킨,18:20,19000,1
